External_ID,Age,Gender,Screen_Time_Hours,Reaction_Time_ms,Memory_Score,Cognitive_Composite
U23144,35,Female,5.3,366.47,88,60.11
U23145,18,Female,5.1,370.41,73,78.79
U23146,27,Female,1.4,555.29,64,36.37
U23147,21,Male,11.4,484.57,82,56.62
U23148,31,Male,7.9,411.47,66,54.53
U23149,38,Female,3.8,425.79,52,39.76
U23150,43,Female,10.8,478.13,55,42.93
U23151,55,Female,8.5,317.16,69,69.05
U23152,22,Female,9.2,279.3,94,87.41
U23153,32,Male,5.1,495.4,94,55.54
U23154,41,Female,1.0,223.85,70,100.0
U23155,27,Male,10.0,327.62,53,61.92
U23156,52,Male,11.0,534.86,48,27.12
U23157,34,Male,2.3,377.63,77,68.17
U23158,49,Male,4.1,398.58,66,56.72
U23159,26,Male,8.5,304.27,43,72.18
U23160,48,Other,8.3,332.81,73,66.38
U23161,58,Female,10.1,279.69,40,55.55
U23162,32,Male,2.0,342.25,82,89.76
U23163,20,Male,10.6,427.57,73,48.7
U23164,57,Female,1.1,505.22,85,64.87
U23165,52,Female,2.5,521.52,42,26.21
U23166,30,Female,11.6,290.09,42,56.49
U23167,39,Female,11.6,555.19,45,15.69
U23168,24,Male,7.8,330.88,95,83.81
U23169,37,Female,4.3,409.35,93,71.04
U23170,54,Female,3.6,332.76,53,56.88
U23171,43,Female,9.5,463.63,54,26.06
U23172,36,Female,4.2,591.31,59,20.41
U23173,47,Female,7.7,462.45,66,62.32
U23174,51,Male,4.9,236.47,40,78.84
U23175,52,Male,4.3,213.85,42,84.77
U23176,45,Female,7.6,487.45,97,52.14
U23177,52,Female,9.7,200.57,65,100.0
U23178,51,Male,10.8,595.61,88,18.51
U23179,33,Female,7.4,335.62,50,64.74
U23180,49,Female,8.3,359.73,86,70.27
U23181,34,Female,3.1,361.97,88,77.98
U23182,41,Female,4.7,272.35,88,100.0
U23183,22,Female,8.8,336.6,99,61.82
U23184,29,Female,3.5,555.9,40,18.18
U23185,39,Male,1.1,420.11,63,54.03
U23186,29,Male,8.5,460.26,83,51.52
U23187,46,Female,2.1,216.99,48,79.53
U23188,56,Female,4.1,296.16,63,71.43
U23189,56,Male,2.5,417.12,77,73.25
U23190,53,Male,8.0,390.16,64,47.99
U23191,23,Male,5.1,566.19,54,44.72
U23192,25,Male,6.8,484.02,98,61.63
U23193,23,Female,7.9,528.46,87,45.67
U23194,47,Female,5.9,577.29,86,32.78
U23195,36,Female,9.8,462.34,83,40.5
U23196,47,Male,1.9,558.73,66,29.87
U23197,42,Female,4.9,242.77,96,95.41
U23198,27,Female,8.1,531.56,83,55.06
U23199,19,Other,2.2,283.95,49,70.66
U23200,41,Male,7.9,568.96,64,26.44
U23201,45,Female,8.2,579.08,71,52.41
U23202,51,Other,4.1,227.73,49,85.4
U23203,20,Female,4.9,434.52,59,52.49
U23204,43,Male,7.0,369.79,58,52.15
U23205,39,Male,4.9,545.57,66,35.36
U23206,49,Male,9.0,297.45,75,74.11
U23207,53,Male,4.7,256.62,71,87.14
U23208,31,Male,11.8,435.13,72,39.34
U23209,54,Other,10.3,217.63,60,78.88
U23210,20,Other,5.4,408.45,44,49.02
U23211,45,Male,4.6,246.49,82,95.08
U23212,43,Male,3.4,343.79,52,64.28
U23213,57,Female,10.9,248.69,93,91.3
U23214,27,Female,3.4,541.75,93,43.39
U23215,43,Female,1.2,422.21,45,47.47
U23216,57,Male,5.7,541.16,47,29.68
U23217,40,Male,12.0,283.38,75,59.47
U23218,24,Female,1.5,367.09,87,86.17
U23219,51,Female,10.7,401.98,64,52.19
U23220,29,Female,11.8,432.36,49,42.88
U23221,39,Male,3.9,534.21,77,30.01
U23222,28,Male,9.9,379.81,92,60.01
U23223,26,Female,9.8,523.57,43,9.38
U23224,22,Female,3.3,310.17,58,79.84
U23225,23,Male,1.9,555.07,41,13.36
U23226,24,Female,7.9,404.06,98,60.25
U23227,35,Female,4.1,540.89,88,46.56
U23228,32,Female,7.8,460.47,69,62.83
U23229,18,Female,10.2,299.76,51,47.26
U23230,32,Male,10.6,419.19,46,42.32
U23231,26,Female,3.2,519.19,56,29.07
U23232,24,Other,5.8,458.85,66,61.12
U23233,26,Male,10.9,226.9,64,87.03
U23234,28,Female,8.6,522.69,83,32.6
U23235,20,Female,8.2,235.05,54,81.14
U23236,30,Female,10.9,417.73,67,36.87
U23237,22,Male,7.4,558.55,84,30.69
U23238,49,Female,8.2,301.65,94,84.1
U23239,39,Female,5.4,347.88,75,66.8
U23240,43,Male,4.9,306.79,67,89.64
U23241,20,Female,6.0,216.07,88,92.41
U23242,58,Male,5.8,416.15,40,47.44
U23243,25,Male,3.9,534.61,88,45.55
U23244,41,Male,5.2,366.02,46,61.96
U23245,57,Female,10.8,490.78,46,17.14
U23246,30,Male,6.6,288.09,69,66.69
U23247,28,Female,11.4,474.42,92,56.87
U23248,55,Female,11.1,354.01,76,62.11
U23249,31,Male,10.4,368.44,88,65.55
U23250,22,Female,10.6,266.87,98,99.28
U23251,30,Female,9.2,482.17,66,34.24
U23252,41,Male,9.7,573.85,49,5.49
U23253,33,Female,7.7,421.38,54,53.94
U23254,46,Other,2.5,415.33,45,41.53
U23255,36,Female,6.5,345.61,94,75.31
U23256,34,Female,6.0,223.16,69,75.31
U23257,48,Male,4.8,546.14,51,42.66
U23258,46,Male,11.7,281.19,74,75.76
U23259,49,Male,10.9,478.88,85,53.86
U23260,34,Female,2.8,278.07,64,86.72
U23261,24,Female,4.9,391.67,85,65.47
U23262,55,Male,9.6,217.47,59,67.79
U23263,22,Male,2.0,458.26,61,29.16
U23264,41,Female,10.4,336.17,44,48.57
U23265,50,Female,5.2,278.21,76,69.87
U23266,40,Female,7.8,300.05,69,82.17
U23267,31,Male,10.7,493.21,92,29.19
U23268,51,Male,6.6,366.11,93,74.12
U23269,21,Male,7.4,293.49,46,65.61
U23270,18,Male,2.8,319.94,52,62.36
U23271,19,Female,9.1,485.87,81,43.37
U23272,46,Female,8.9,446.03,94,51.59
U23273,26,Male,2.6,355.09,45,52.82
U23274,45,Female,4.1,492.15,90,69.43
U23275,50,Female,2.1,382.12,63,73.64
U23276,40,Male,9.0,440.85,70,52.22
U23277,37,Male,2.7,301.95,55,61.83
U23278,48,Male,6.4,475.59,59,40.76
U23279,43,Female,1.5,464.4,81,61.99
U23280,48,Male,4.8,278.1,58,69.89
U23281,49,Female,4.3,474.91,86,51.12
U23282,52,Male,9.5,597.88,65,27.92
U23283,32,Male,4.6,233.85,83,100.0
U23284,32,Male,8.4,407.28,62,50.88
U23285,54,Male,10.3,210.85,40,66.19
U23286,42,Female,6.3,377.81,81,83.26
U23287,37,Male,4.0,412.81,56,68.06
U23288,39,Female,6.7,589.07,95,36.47
U23289,37,Female,3.6,396.25,97,77.64
U23290,32,Male,11.0,367.95,49,50.64
U23291,47,Female,1.1,504.41,69,52.36
U23292,31,Female,11.8,545.34,66,16.71
U23293,58,Female,3.7,576.4,81,44.1
U23294,38,Female,8.1,583.88,53,1.74
U23295,34,Male,4.6,269.11,46,57.11
U23296,22,Male,4.0,478.58,48,26.96
U23297,32,Male,7.6,359.96,78,71.11
U23298,44,Female,11.6,212.54,44,64.64
U23299,56,Female,7.6,417.83,52,56.1
U23300,37,Female,5.2,583.59,42,17.13
U23301,58,Male,6.1,250.53,47,56.76
U23302,52,Male,3.0,358.08,74,78.62
U23303,34,Male,11.7,234.42,99,95.82
U23304,26,Other,1.3,341.7,53,78.42
U23305,59,Male,5.7,210.62,81,100.0
U23306,21,Female,3.5,307.27,66,81.16
U23307,33,Female,6.0,396.65,82,63.65
U23308,33,Male,5.1,306.11,72,83.73
U23309,46,Male,2.3,512.76,65,54.95
U23310,49,Female,5.6,595.04,91,33.53
U23311,49,Male,4.7,405.2,57,57.7
U23312,55,Female,10.9,455.47,98,53.5
U23313,56,Female,11.5,468.67,91,43.58
U23314,57,Female,4.4,475.5,44,42.47
U23315,55,Male,2.3,435.06,61,43.3
U23316,56,Other,4.4,254.23,80,92.41
U23317,58,Female,8.0,231.24,43,61.9
U23318,33,Female,7.0,377.69,74,78.13
U23319,32,Male,10.3,254.31,92,87.36
U23320,35,Male,7.6,570.38,77,34.84
U23321,21,Female,2.6,529.42,45,22.56
U23322,54,Male,3.3,532.25,82,58.16
U23323,57,Female,9.2,498.95,81,52.28
U23324,21,Female,4.4,338.03,48,72.12
U23325,34,Male,1.5,355.17,61,84.64
U23326,34,Female,5.2,372.47,53,60.54
U23327,51,Male,9.8,590.03,91,16.32
U23328,36,Male,6.5,270.38,78,79.55
U23329,39,Female,8.0,260.7,44,72.85
U23330,56,Female,4.4,593.63,66,37.18
U23331,18,Female,12.0,344.8,74,55.67
U23332,35,Female,6.6,340.51,62,55.49
U23333,56,Other,10.4,586.57,70,7.64
U23334,45,Male,11.0,491.06,46,27.74
U23335,30,Male,7.8,578.24,63,27.63
U23336,52,Female,11.5,323.58,72,73.7
U23337,26,Male,3.4,557.72,49,38.79
U23338,34,Male,3.6,442.94,73,57.54
U23339,51,Male,11.2,587.09,85,26.33
U23340,32,Female,11.9,598.77,66,9.89
U23341,26,Female,11.1,542.21,72,45.88
U23342,56,Male,3.9,305.51,60,65.41
U23343,36,Female,9.7,577.03,87,33.56
U23344,28,Other,1.3,558.19,57,27.9
U23345,41,Female,6.0,393.06,62,53.51
U23346,38,Male,1.6,592.29,86,40.35
U23347,35,Female,4.5,537.74,99,51.59
U23348,43,Male,4.3,207.11,90,100.0
U23349,21,Female,6.5,412.62,66,56.68
U23350,19,Female,3.3,317.2,61,82.54
U23351,34,Female,6.9,543.37,97,59.93
U23352,18,Female,11.7,387.13,77,60.35
U23353,30,Female,9.1,589.0,57,13.04
U23354,27,Male,11.6,300.48,41,54.2
U23355,34,Female,8.5,599.72,45,12.86
U23356,38,Female,2.0,240.12,61,97.18
U23357,26,Female,8.4,255.05,62,74.89
U23358,48,Male,5.8,277.36,83,80.17
U23359,52,Male,10.7,588.28,69,15.52
U23360,27,Female,11.8,272.7,91,87.51
U23361,32,Male,4.4,298.14,58,74.71
U23362,19,Female,4.1,347.63,46,68.47
U23363,55,Male,7.1,573.05,99,41.66
U23364,20,Female,11.8,322.68,60,57.42
U23365,43,Male,8.9,268.04,60,74.02
U23366,50,Other,11.6,258.76,49,66.69
U23367,41,Male,9.5,570.29,52,24.5
U23368,50,Female,5.8,394.32,57,40.26
U23369,47,Female,4.9,420.09,89,55.32
U23370,21,Female,6.9,397.71,48,60.63
U23371,39,Male,7.6,420.23,81,45.42
U23372,37,Male,11.5,451.25,45,37.12
U23373,46,Male,11.4,410.78,49,34.92
U23374,38,Female,3.8,428.0,50,45.89
U23375,34,Male,11.0,226.81,67,80.28
U23376,19,Female,2.7,302.72,40,64.92
U23377,51,Male,11.6,387.43,40,34.95
U23378,39,Female,1.4,539.25,41,37.48
U23379,23,Male,5.6,570.12,85,42.04
U23380,42,Female,7.4,309.48,64,83.42
U23381,19,Male,2.4,443.91,70,58.14
U23382,34,Male,10.1,514.83,66,51.14
U23383,26,Female,10.8,536.83,57,42.03
U23384,37,Male,6.5,304.79,75,95.51
U23385,54,Male,11.3,265.33,92,75.91
U23386,32,Male,10.0,453.51,52,24.42
U23387,43,Male,8.1,212.69,41,64.82
U23388,42,Male,10.2,474.19,86,53.71
U23389,48,Other,8.4,528.93,83,56.37
U23390,47,Male,4.5,348.91,51,58.98
U23391,27,Female,11.0,599.43,61,32.68
U23392,55,Male,9.6,300.76,40,77.15
U23393,38,Female,3.0,352.13,55,71.59
U23394,41,Male,1.4,464.35,64,66.31
U23395,51,Female,2.1,423.53,95,89.98
U23396,45,Female,2.7,421.99,97,68.08
U23397,54,Female,8.2,597.52,41,11.47
U23398,41,Female,7.6,514.0,70,29.91
U23399,46,Female,11.8,512.64,64,32.76
U23400,34,Male,8.5,458.84,83,46.34
U23401,56,Male,10.6,258.46,59,79.56
U23402,41,Female,9.3,291.15,41,65.52
U23403,34,Female,5.5,306.41,90,83.56
U23404,54,Male,1.5,284.06,68,92.97
U23405,23,Other,9.3,591.3,51,5.32
U23406,59,Male,10.1,434.07,95,59.94
U23407,54,Female,2.9,559.52,81,57.8
U23408,48,Male,7.6,384.24,48,51.06
U23409,37,Male,5.0,574.38,59,28.19
U23410,19,Female,1.7,479.07,98,57.91
U23411,58,Female,8.1,316.95,48,54.97
U23412,35,Male,2.2,555.18,49,21.49
U23413,39,Female,6.5,386.05,83,59.77
U23414,58,Male,5.7,539.05,89,46.65
U23415,54,Male,1.3,548.17,59,49.23
U23416,43,Male,3.1,387.44,46,66.24
U23417,29,Other,6.2,336.7,51,53.6
U23418,23,Male,10.1,581.58,76,32.12
U23419,34,Female,6.1,399.54,56,59.24
U23420,31,Female,9.5,209.95,58,74.48
U23421,27,Male,3.5,566.41,48,23.21
U23422,43,Female,2.1,229.56,62,71.21
U23423,20,Male,2.1,472.68,92,70.29
U23424,59,Female,3.5,332.51,76,74.49
U23425,32,Male,11.6,223.2,72,77.78
U23426,33,Female,11.2,387.06,47,21.31
U23427,55,Female,1.5,422.18,76,49.29
U23428,31,Male,11.5,597.13,77,18.89
U23429,53,Male,1.1,437.56,57,47.92
U23430,30,Male,7.6,521.43,67,42.12
U23431,44,Male,5.9,301.88,59,70.92
U23432,25,Male,3.1,501.23,79,47.67
U23433,40,Female,7.0,545.36,46,14.23
U23434,58,Female,3.6,597.23,62,5.12
U23435,28,Female,9.9,533.14,77,49.17
U23436,22,Female,1.2,314.96,71,67.51
U23437,22,Male,1.3,415.11,62,66.42
U23438,42,Female,7.6,298.76,98,100.0
U23439,35,Male,5.2,222.16,70,82.13
U23440,41,Other,9.4,555.49,79,29.6
U23441,26,Male,5.7,207.32,55,79.96
U23442,28,Other,10.5,523.65,95,46.74
U23443,31,Male,3.2,311.9,75,71.7
U23444,59,Female,9.1,438.11,83,49.25
U23445,26,Male,8.8,387.72,47,47.52
U23446,22,Male,6.0,371.17,72,78.14
U23447,44,Female,2.0,324.54,42,74.47
U23448,28,Female,7.9,418.1,55,35.31
U23449,45,Female,3.9,598.78,62,32.19
U23450,26,Female,4.7,265.77,54,92.08
U23451,30,Female,8.3,299.36,88,84.4
U23452,36,Female,6.1,402.21,75,67.18
U23453,25,Male,1.1,349.2,70,86.27
U23454,21,Female,9.5,244.63,94,89.74
U23455,42,Female,10.5,256.68,75,75.27
U23456,24,Female,9.0,280.11,48,65.66
U23457,44,Male,8.2,544.1,74,17.0
U23458,57,Male,9.5,551.4,59,14.05
U23459,40,Male,7.4,374.33,56,46.85
U23460,57,Female,3.7,245.91,74,78.85
U23461,46,Male,9.6,592.83,46,0.0
U23462,53,Female,6.3,393.97,67,48.37
U23463,27,Female,8.6,299.21,85,58.83
U23464,49,Male,11.0,372.53,50,45.27
U23465,40,Female,8.2,459.66,96,72.73
U23466,57,Male,5.6,420.34,57,42.42
U23467,41,Female,5.0,296.69,70,92.73
U23468,38,Female,8.8,387.86,46,50.96
U23469,56,Female,5.1,259.49,84,98.0
U23470,57,Female,6.8,234.22,61,64.4
U23471,46,Female,2.1,405.35,61,49.87
U23472,44,Female,1.6,365.68,44,74.33
U23473,51,Male,11.3,317.99,69,70.29
U23474,43,Male,4.0,561.28,71,48.21
U23475,32,Male,10.5,594.77,72,25.84
U23476,23,Male,5.3,477.85,62,47.53
U23477,42,Male,6.4,428.25,59,63.02
U23478,35,Female,6.9,597.5,61,23.43
U23479,24,Female,3.5,530.95,81,55.6
U23480,19,Female,1.9,486.99,66,55.92
U23481,51,Male,1.1,215.33,97,100.0
U23482,18,Male,3.4,221.04,99,100.0
U23483,19,Female,1.6,276.75,44,79.47
U23484,59,Female,9.5,226.93,95,95.15
U23485,53,Female,7.7,200.15,90,93.97
U23486,21,Male,8.8,524.14,71,27.58
U23487,45,Male,7.1,585.55,81,44.8
U23488,40,Male,9.3,264.87,46,81.48
U23489,56,Male,3.3,577.35,54,21.86
U23490,37,Male,2.7,358.16,81,81.2
U23491,54,Male,11.8,536.91,93,41.41
U23492,29,Female,10.0,468.29,50,39.21
U23493,49,Other,1.7,301.17,90,93.42
U23494,55,Male,5.2,217.1,47,63.82
U23495,48,Male,2.4,317.83,90,93.11
U23496,35,Male,9.9,353.54,96,71.37
U23497,46,Female,9.1,355.35,56,47.25
U23498,51,Male,11.2,221.5,49,72.1
U23499,46,Male,7.3,519.33,56,31.13
U23500,44,Male,2.4,539.01,73,30.53
U23501,48,Male,1.3,313.9,75,100.0
U23502,51,Male,9.7,334.78,52,53.11
U23503,34,Female,11.4,406.39,74,72.45
U23504,37,Other,8.6,263.3,61,82.02
U23505,48,Male,5.9,289.92,57,73.99
U23506,48,Female,9.3,594.19,40,17.26
U23507,56,Female,2.8,285.75,78,94.21
U23508,38,Male,11.4,337.3,42,42.28
U23509,24,Female,3.0,525.87,45,38.6
U23510,49,Male,1.4,357.41,95,86.87
U23511,29,Other,2.1,470.75,59,53.21
U23512,40,Male,6.1,358.39,72,56.86
U23513,57,Female,6.1,388.04,52,53.5
U23514,23,Male,6.8,261.87,84,74.99
U23515,49,Male,7.9,333.93,57,70.46
U23516,55,Female,4.1,479.35,65,46.8
U23517,32,Male,5.2,377.72,62,55.35
U23518,43,Male,9.7,285.07,62,70.3
U23519,37,Male,10.4,491.5,66,30.58
U23520,29,Male,7.0,415.36,48,35.69
U23521,58,Male,11.9,564.29,66,31.92
U23522,43,Male,12.0,299.18,47,54.08
U23523,47,Other,5.7,480.44,64,45.82
U23524,46,Male,4.2,560.42,64,35.38
U23525,47,Female,10.0,561.21,60,27.22
U23526,30,Male,7.4,263.64,81,94.7
U23527,58,Male,8.1,499.43,65,36.07
U23528,39,Female,1.3,393.12,62,71.59
U23529,58,Male,2.9,251.49,46,68.02
U23530,34,Male,11.6,460.22,50,36.36
U23531,40,Male,7.6,291.79,63,94.61
U23532,42,Female,11.1,232.74,61,88.12
U23533,23,Female,7.8,445.64,90,64.63
U23534,54,Female,3.8,263.72,72,76.55
U23535,43,Male,8.4,241.52,98,100.0
U23536,38,Female,11.1,515.32,53,9.6
U23537,52,Male,4.6,459.68,49,43.49
U23538,23,Male,1.4,332.93,81,93.07
U23539,39,Female,2.8,406.1,72,70.44
U23540,34,Female,9.8,311.76,98,68.3
U23541,28,Male,4.7,587.99,76,22.05
U23542,21,Female,7.5,403.61,93,45.38
U23543,27,Female,3.3,563.07,93,50.42
U23544,34,Female,1.7,428.52,42,50.63
U23545,55,Female,5.2,398.69,96,65.19
U23546,35,Female,5.9,345.7,49,69.75
U23547,36,Other,11.0,465.31,92,36.73
U23548,39,Female,6.2,501.56,77,30.31
U23549,32,Male,5.1,259.66,64,76.63
U23550,36,Male,4.1,253.54,52,78.01
U23551,42,Female,10.0,201.69,59,74.16
U23552,54,Female,10.7,599.46,93,30.12
U23553,35,Male,9.7,577.65,67,25.7
U23554,29,Female,5.3,344.22,49,72.38
U23555,49,Female,9.5,240.58,67,85.63
U23556,43,Other,8.0,547.15,84,37.81
U23557,43,Male,9.5,330.58,50,50.31
U23558,59,Male,10.4,488.72,72,36.01
U23559,45,Other,3.5,458.27,85,60.07
U23560,42,Male,7.2,542.08,93,63.59
U23561,47,Male,5.8,589.44,52,0.0
U23562,58,Female,8.1,482.8,61,35.18
U23563,55,Male,4.0,404.62,74,51.16
U23564,31,Female,6.2,546.79,62,33.19
U23565,18,Female,1.0,347.47,83,75.55
U23566,50,Male,9.7,517.78,40,25.45
U23567,28,Male,7.1,395.78,70,57.05
U23568,52,Male,6.6,556.61,94,57.99
U23569,38,Female,9.4,297.36,70,91.36
U23570,39,Male,5.3,582.07,81,39.3
U23571,22,Male,10.3,272.58,56,70.26
U23572,57,Female,9.4,523.97,64,37.09
U23573,35,Female,9.1,240.22,58,88.21
U23574,54,Female,6.8,225.18,41,55.97
U23575,46,Other,4.3,511.83,44,15.89
U23576,35,Female,2.9,325.85,75,81.04
U23577,29,Male,2.5,473.86,45,39.29
U23578,38,Other,11.6,494.04,71,30.22
U23579,57,Male,8.4,365.53,86,76.94
U23580,47,Female,3.6,575.27,76,36.46
U23581,58,Female,10.3,509.49,71,34.57
U23582,32,Male,4.8,240.72,51,78.42
U23583,52,Male,4.1,478.47,77,60.42
U23584,45,Male,6.1,373.7,41,39.69
U23585,21,Female,8.3,543.55,40,23.94
U23586,45,Male,5.0,361.19,98,64.4
U23587,47,Other,3.6,292.53,97,82.18
U23588,44,Female,6.7,588.06,89,43.9
U23589,33,Female,11.0,531.91,82,34.19
U23590,49,Female,11.9,599.69,85,22.44
U23591,29,Female,7.5,270.0,49,71.61
U23592,53,Female,10.1,559.32,79,33.59
U23593,32,Other,6.6,550.61,47,19.15
U23594,36,Female,2.7,583.79,82,52.07
U23595,35,Male,4.0,466.96,87,45.73
U23596,43,Other,11.7,209.77,96,99.81
U23597,28,Female,11.0,277.14,77,70.75
U23598,47,Female,4.7,266.37,43,76.61
U23599,45,Male,9.1,549.53,51,25.9
U23600,40,Male,4.6,335.26,89,89.4
U23601,32,Male,11.9,409.99,45,29.56
U23602,28,Female,1.3,276.8,53,64.32
U23603,38,Female,10.8,366.93,89,59.0
U23604,56,Female,1.9,409.69,56,63.21
U23605,48,Female,6.0,444.21,45,40.31
U23606,32,Female,8.8,474.21,79,53.04
U23607,34,Male,11.5,304.63,96,83.82
U23608,42,Male,8.3,462.69,96,45.72
U23609,41,Male,11.6,273.6,70,72.42
U23610,53,Female,11.0,365.31,91,68.82
U23611,50,Male,8.7,438.92,47,39.72
U23612,21,Female,11.5,330.12,81,49.67
U23613,18,Male,9.6,302.38,99,92.12
U23614,55,Male,8.6,569.22,82,27.23
U23615,28,Male,9.6,547.62,42,24.11
U23616,38,Male,10.8,249.49,68,93.0
U23617,42,Male,2.2,328.27,47,68.43
U23618,45,Female,2.2,505.37,58,46.13
U23619,23,Female,10.5,285.4,85,81.14
U23620,23,Female,7.1,358.2,99,81.21
U23621,39,Female,4.7,562.64,94,38.28
U23622,32,Male,6.6,434.06,55,46.0
U23623,50,Male,9.4,525.82,67,25.56
U23624,34,Other,10.2,203.53,44,77.72
U23625,29,Male,4.2,372.12,40,60.62
U23626,48,Male,2.0,473.5,45,37.82
U23627,52,Other,5.4,528.95,48,21.8
U23628,51,Female,9.7,454.3,85,57.17
U23629,49,Female,1.1,372.9,83,80.44
U23630,40,Female,5.7,209.37,41,89.73
U23631,55,Female,10.7,517.16,66,22.6
U23632,22,Female,4.1,536.78,41,20.51
U23633,57,Male,9.9,298.07,51,65.59
U23634,19,Female,1.1,335.07,55,83.12
U23635,48,Male,7.7,473.19,69,37.69
U23636,29,Male,3.8,502.65,60,17.11
U23637,56,Male,7.8,236.7,60,83.69
U23638,59,Male,1.9,481.98,97,70.16
U23639,37,Male,5.4,568.58,57,42.7
U23640,31,Male,3.3,428.15,65,35.89
U23641,28,Female,1.7,581.41,89,46.31
U23642,48,Male,12.0,538.32,75,25.82
U23643,50,Other,7.3,514.39,59,28.06
U23644,43,Female,1.3,228.12,58,84.57
U23645,19,Female,7.3,476.71,60,49.74
U23646,48,Male,2.2,524.47,98,56.51
U23647,52,Female,10.0,417.97,96,62.28
U23648,44,Female,2.4,255.47,85,89.62
U23649,22,Male,5.3,381.31,45,37.5
U23650,28,Female,5.4,539.49,62,36.72
U23651,56,Female,7.1,543.23,89,21.97
U23652,45,Male,8.3,567.38,80,29.21
U23653,33,Male,2.3,546.32,45,22.08
U23654,57,Male,9.3,358.34,94,81.27
U23655,43,Female,8.3,264.1,92,90.03
U23656,41,Male,11.9,400.24,66,41.52
U23657,21,Female,2.9,409.31,69,71.91
U23658,29,Female,1.8,281.41,99,100.0
U23659,35,Male,9.9,349.95,78,67.62
U23660,31,Female,1.4,570.42,72,32.79
U23661,34,Female,11.3,389.04,54,42.23
U23662,58,Male,1.6,375.5,78,71.76
U23663,33,Female,6.4,428.78,88,63.38
U23664,59,Male,3.6,587.47,98,44.97
U23665,37,Male,5.9,475.36,62,54.6
U23666,45,Female,8.6,514.19,80,58.86
U23667,58,Female,5.9,302.53,94,87.15
U23668,18,Female,9.1,502.2,97,40.21
U23669,33,Male,3.9,456.95,45,46.05
U23670,21,Female,10.3,590.03,52,6.77
U23671,49,Male,3.7,521.18,47,32.87
U23672,46,Male,11.5,411.59,76,71.87
U23673,25,Female,11.2,454.32,41,27.46
U23674,19,Male,2.5,594.06,84,36.56
U23675,41,Male,8.8,473.91,76,36.14
U23676,58,Female,2.5,570.42,87,26.82
U23677,31,Male,4.9,396.0,90,77.39
U23678,18,Other,5.7,591.25,43,5.81
U23679,50,Male,1.1,469.45,88,63.51
U23680,28,Male,6.0,277.91,62,92.22
U23681,37,Male,7.0,241.57,73,87.86
U23682,32,Female,5.2,394.98,67,53.07
U23683,45,Female,6.2,514.36,88,31.69
U23684,38,Female,8.2,337.95,95,64.02
U23685,40,Female,9.9,486.79,68,30.1
U23686,26,Female,4.8,483.3,94,55.47
U23687,37,Male,3.5,448.52,41,43.72
U23688,34,Female,2.2,265.41,88,87.32
U23689,59,Male,11.4,207.67,56,84.33
U23690,32,Female,3.0,228.06,58,85.91
U23691,22,Male,6.5,500.69,67,47.34
U23692,59,Male,6.4,520.57,61,32.28
U23693,50,Male,3.3,373.75,49,52.8
U23694,47,Other,8.7,328.93,76,69.21
U23695,33,Female,5.2,227.9,41,73.34
U23696,53,Female,4.7,218.33,95,100.0
U23697,54,Female,5.2,292.04,52,79.33
U23698,58,Female,1.7,388.76,82,85.32
U23699,55,Male,2.5,264.65,42,82.04
U23700,41,Male,8.9,385.13,80,80.46
U23701,42,Male,8.4,494.5,95,51.92
U23702,44,Female,4.6,367.14,87,89.67
U23703,22,Female,3.8,430.02,56,53.95
U23704,38,Female,3.2,564.05,67,29.65
U23705,52,Male,6.4,202.36,52,81.67
U23706,23,Male,9.4,222.62,53,58.2
U23707,26,Female,4.5,497.65,93,39.85
U23708,44,Male,5.0,573.24,40,27.8
U23709,18,Male,10.5,318.33,47,43.08
U23710,47,Female,4.7,496.88,77,53.92
U23711,32,Male,3.2,387.42,80,73.61
U23712,49,Female,4.6,273.45,91,100.0
U23713,37,Male,8.6,555.3,40,17.25
U23714,21,Male,3.5,267.12,63,67.69
U23715,51,Female,5.0,567.69,40,12.02
U23716,55,Male,2.6,542.54,44,21.98
U23717,37,Female,1.8,378.87,62,49.95
U23718,45,Female,3.4,361.09,83,78.98
U23719,56,Female,11.8,264.46,75,58.52
U23720,42,Female,2.6,420.88,54,51.55
U23721,28,Female,3.2,415.55,72,76.54
U23722,25,Female,11.5,567.71,52,21.19
U23723,51,Male,8.5,283.06,42,53.81
U23724,44,Male,9.2,374.83,99,61.89
U23725,39,Female,11.9,516.91,86,35.42
U23726,25,Male,7.6,583.97,55,11.71
U23727,50,Male,1.5,224.52,64,100.0
U23728,56,Female,6.8,265.65,78,77.06
U23729,26,Female,9.2,592.44,66,29.92
U23730,39,Female,9.3,303.39,66,69.46
U23731,26,Male,11.5,595.02,83,32.52
U23732,48,Male,1.4,371.3,87,74.78
U23733,51,Female,5.1,582.28,81,33.68
U23734,21,Male,4.2,386.84,71,49.87
U23735,31,Male,1.6,301.14,92,88.13
U23736,25,Male,1.2,476.34,72,55.71
U23737,58,Male,2.4,395.19,57,67.28
U23738,52,Female,8.9,440.32,63,38.6
U23739,39,Female,8.0,211.67,80,92.2
U23740,23,Male,5.6,491.6,87,37.61
U23741,50,Female,5.8,474.63,48,36.71
U23742,35,Female,2.9,325.74,67,73.5
U23743,25,Other,4.0,464.6,92,62.65
U23744,24,Male,6.3,599.44,76,10.56
U23745,49,Male,11.1,294.28,67,66.76
U23746,24,Female,4.3,200.88,52,73.39
U23747,27,Female,5.7,230.7,69,93.76
U23748,53,Female,7.7,202.5,91,94.86
U23749,48,Male,7.6,437.61,73,47.1
